target,raw_score,pred_class_raw,platt_score,isotonic_score,venn_abers_ind_score,p0_va_ind,p1_va_ind,venn_abers_cross_score
0.0,0.0023750241125447477,0.0,8.880874441311793e-05,0.0,0.0015600624024961001,0.0,0.0015625,0.002018386074525184
0.0,0.007438486843169859,0.0,0.0006824078860579802,0.0,0.0035587188612099642,0.0,0.0035714285714285713,0.00369067942309201
0.0,0.00181259743252068,0.0,5.486223185275197e-05,0.0,0.0014184397163120566,0.0,0.0014204545454545455,0.0018837385279105174
0.0,0.01195398259196789,0.0,0.0015982065835887457,0.0,0.007352941176470589,0.0,0.007407407407407408,0.005653268811529023
0.0,0.17517514413689161,0.0,0.2073846956136496,0.16,0.18139534883720929,0.15384615384615385,0.1875,0.1872462289367893
1.0,0.9488577116551157,1.0,0.9986551700725096,1.0,0.9861111111111112,0.9859154929577465,1.0,0.981994290602198
0.0,0.0008887363675101576,0.0,1.5417491647417112e-05,0.0,0.001221001221001221,0.0,0.0012224938875305623,0.0016481668231159107
0.0,0.05426970005155566,0.0,0.024882378459696014,0.010638297872340425,0.026243093922651936,0.010526315789473684,0.02666666666666667,0.025559047897343617
0.0,0.006626364616060821,0.0,0.0005548298193486748,0.0,0.003134796238244514,0.0,0.0031446540880503146,0.0032826367805829297
0.0,0.0008074879090803101,0.0,1.2998457314433863e-05,0.0,0.001203369434416366,0.0,0.0012048192771084338,0.001627489852608951
0.0,0.0041550325929473894,0.0,0.0002408962440368972,0.0,0.0020491803278688526,0.0,0.002053388090349076,0.0024255981342061494
0.0,0.012002272964076924,0.0,0.00160982967745877,0.0,0.007352941176470589,0.0,0.007407407407407408,0.005659151010355001
0.0,0.027298611487007653,0.0,0.00709938312183708,0.006993006993006993,0.012665464620255949,0.006944444444444444,0.012738853503184714,0.009399658868755946
0.0,0.07885856236469539,0.0,0.049413613220627706,0.01694915254237288,0.03278688524590164,0.016666666666666666,0.03333333333333333,0.043468882348134154
0.0,0.10663514482882001,0.0,0.08582968778027066,0.01694915254237288,0.12684989429175475,0.016666666666666666,0.14285714285714285,0.08770342991856377
0.0,0.0015623223309710577,0.0,4.210209558310514e-05,0.0,0.0013679890560875513,0.0,0.0013698630136986301,0.0018271928697281298
0.0,0.0010857329703944933,0.0,2.202025889463023e-05,0.0,0.0012642225031605564,0.0,0.0012658227848101266,0.0016930479853175296
0.0,0.01979223139712941,0.0,0.003965163745622954,0.004616887025710218,0.012448132780082988,0.0,0.012605042016806723,0.008265408240581798
0.0,0.0043808786686046885,0.0,0.00026477792298050984,0.0,0.002127659574468085,0.0,0.0021321961620469083,0.0024803783827598456
1.0,0.2800475472419412,0.0,0.43429266294160757,0.625,0.6,0.5555555555555556,0.6666666666666666,0.45059185648709604
0.0,0.005396653435481653,0.0,0.0003843301875966213,0.0,0.0025,0.0,0.002506265664160401,0.0027727356049047813
0.0,0.0027548861964223925,0.0,0.00011570463576128634,0.0,0.0016393442622950817,0.0,0.0016420361247947454,0.002102998685776889
0.0,0.022390301637224677,0.0,0.004956282719869351,0.006993006993006993,0.012534091568502293,0.006944444444444444,0.012605042016806723,0.008555588952985162
0.0,0.010643197132921669,0.0,0.0012972404316861585,0.0,0.006024096385542168,0.0,0.006060606060606061,0.004985705984034861
0.0,0.014081685813684774,0.0,0.0021458590443253454,0.0,0.008695652173913044,0.0,0.008771929824561403,0.006568951579344668
1.0,0.9822443957070326,1.0,0.9998071435455591,1.0,0.9908256880733944,0.9907407407407407,1.0,0.9882863592156103
0.0,0.0652308574636834,0.0,0.03487664443183389,0.01694915254237288,0.03278688524590164,0.016666666666666666,0.03333333333333333,0.032747804371470596
0.0,0.003913690307401273,0.0,0.00021648523731764642,0.0,0.0019379844961240308,0.0,0.001941747572815534,0.0023709782199779913
0.0,0.07162353018769058,0.0,0.041410088680814666,0.01694915254237288,0.03278688524590164,0.016666666666666666,0.03333333333333333,0.035771309782163564
0.0,0.002054298309530777,0.0,6.857238517232392e-05,0.0,0.0014619883040935674,0.0,0.0014641288433382138,0.001954630569835905
0.0,0.021764227509486193,0.0,0.004708275833297544,0.006993006993006993,0.012534091568502293,0.006944444444444444,0.012605042016806723,0.008496442837546473
0.0,0.01810897467043226,0.0,0.003377008598400273,0.0,0.011538461538461539,0.0,0.011673151750972763,0.007885961800709603
0.0,0.009151132302000153,0.0,0.0009892624689656995,0.0,0.004739336492890996,0.0,0.004761904761904762,0.004382623919529595
0.0,0.18175270584207878,0.0,0.22080925136010862,0.16,0.18139534883720929,0.15384615384615385,0.1875,0.21010199631218132
0.0,0.01118512085426594,0.0,0.001418258522228593,0.0,0.006493506493506494,0.0,0.006535947712418301,0.005293111116580677
0.0,0.05282792980756625,0.0,0.023683654603169572,0.010638297872340425,0.025578890683898764,0.010526315789473684,0.025974025974025976,0.02419818403937616
0.0,0.25111145879882507,0.0,0.3708809692083409,0.5872609090655879,0.4413793103448276,0.15625,0.6666666666666666,0.3713799989378223
0.0,0.004075046763980181,0.0,0.00023267833498433158,0.0,0.002004008016032064,0.0,0.002008032128514056,0.0024055435609451154
1.0,0.9197301483007855,1.0,0.9968363864463923,1.0,0.9824561403508772,0.9821428571428571,1.0,0.97765512314968
0.0,0.008859859914050736,0.0,0.0009335152002098696,0.0,0.004545454545454545,0.0,0.0045662100456621,0.004267002141435868
0.0,0.004598538387036304,0.0,0.00028873368515718056,0.0,0.002183406113537118,0.0,0.002188183807439825,0.0025271923714481927
0.0,0.006761718946160178,0.0,0.0005752762585160427,0.0,0.003205128205128205,0.0,0.003215434083601286,0.003348254468153967
0.0,0.008378317210421028,0.0,0.000844530595036231,0.0,0.00425531914893617,0.0,0.004273504273504274,0.004072815656414356
0.0,0.020997778511744176,0.0,0.004412568967021795,0.006993006993006993,0.012534091568502293,0.006944444444444444,0.012605042016806723,0.008392342430438886
0.0,0.005342107382969101,0.0,0.0003774136532528211,0.0,0.0024752475247524753,0.0,0.0024813895781637717,0.002751904222018668
0.0,0.01726698599033041,0.0,0.00309893281485278,0.0,0.01090909090909091,0.0,0.011029411764705883,0.007607672005018829
0.0,0.051488405131346435,0.0,0.02259442167762007,0.010638297872340425,0.02494747899159664,0.010526315789473684,0.02531645569620253,0.023462849162649152
1.0,0.9682669782734425,1.0,0.9994444836802728,1.0,0.9886363636363635,0.9885057471264368,1.0,0.9853081605974464
1.0,0.9841335551931912,1.0,0.99984265070922,1.0,0.9909909909909911,0.990909090909091,1.0,0.9884283386748353
0.0,0.000836329649439476,0.0,1.3836426530623566e-05,0.0,0.0012106537530266344,0.0,0.0012121212121212121,0.0016363490016302466
0.0,0.002640869837020616,0.0,0.00010730373769367924,0.0,0.0016129032258064516,0.0,0.0016155088852988692,0.0020771780166740435
0.0,0.004029612941559831,0.0,0.00022806659915130243,0.0,0.001976284584980237,0.0,0.0019801980198019802,0.002394053218118075
0.0,0.008829148929058145,0.0,0.0009277215713536252,0.0,0.004524886877828054,0.0,0.004545454545454545,0.004247370442867595
0.0,0.019413245987851,0.0,0.0038290119963117334,0.0,0.012244897959183673,0.0,0.012396694214876033,0.008182768761247005
0.0,0.03652996491459179,0.0,0.01206238711759041,0.010638297872340425,0.01930763498407967,0.010526315789473684,0.01948051948051948,0.014336326278382832
0.0,0.0009654119537083581,0.0,1.786480978932592e-05,0.0,0.0012360939431396787,0.0,0.0012376237623762376,0.0016672891076812903
0.0,0.05528252320448702,0.0,0.02574073846170772,0.010638297872340425,0.026942711287577987,0.010526315789473684,0.0273972602739726,0.026202859787992507
0.0,0.002488092681325478,0.0,9.648667567940694e-05,0.0,0.001572327044025157,0.0,0.0015748031496062992,0.0020386565386002233
0.0,0.008118401164935991,0.0,0.0007981584319047923,0.0,0.003999999999999999,0.0,0.004016064257028112,0.003963109760025055
1.0,0.9798512108758108,1.0,0.9997574661466646,1.0,0.9904761904761905,0.9903846153846154,1.0,0.987576468262913
0.0,0.01864915745259517,0.0,0.003561089938460612,0.0,0.011857707509881424,0.0,0.012,0.008050931114900335
0.0,0.04454316028076812,0.0,0.017328754225665245,0.010638297872340425,0.019431376559623646,0.010526315789473684,0.0196078431372549,0.01913686985538486
0.0,0.00556426152584747,0.0,0.00040593075509314023,0.0,0.0025906735751295338,0.0,0.0025974025974025974,0.0028659274110611702
0.0,0.23675987183097913,0.0,0.33919538802452187,0.39930752699521055,0.4413793103448276,0.15625,0.6666666666666666,0.3186848741022249
0.0,0.0028359906948466447,0.0,0.0001218497742157649,0.0,0.0016666666666666668,0.0,0.001669449081803005,0.0021223797916712496
0.0,0.01060446813975945,0.0,0.0012887771664446515,0.0,0.005952380952380953,0.0,0.005988023952095809,0.0049754457858630545
0.0,0.05057623651682261,0.0,0.021866239936688705,0.010638297872340425,0.02494747899159664,0.010526315789473684,0.02531645569620253,0.02267313853599033
0.0,0.0070842720652012055,0.0,0.0006253215730705218,0.0,0.0033783783783783786,0.0,0.003389830508474576,0.0035013149000827056
1.0,0.9946240389223497,1.0,0.9999774734055707,1.0,0.9930555555555555,0.993006993006993,1.0,0.9913333751736486
1.0,0.9710922202280821,1.0,0.999531777743312,1.0,0.989010989010989,0.9888888888888889,1.0,0.9859508683328353
0.0,0.027597641687272745,0.0,0.007241222841566135,0.006993006993006993,0.012745618693574084,0.006944444444444444,0.01282051282051282,0.009437650914999124
1.0,0.9511567463958029,1.0,0.9987659995418757,1.0,0.9864864864864864,0.9863013698630136,1.0,0.9824270458760225
0.0,0.027712425530328193,0.0,0.007296009418066287,0.006993006993006993,0.012745618693574084,0.006944444444444444,0.01282051282051282,0.009549406091985986
0.0,0.004286719959920942,0.0,0.0002547000085592039,0.0,0.0021052631578947364,0.0,0.002109704641350211,0.0024538636940535053
0.0,0.00420163127067823,0.0,0.00024574193401414115,0.0,0.002092050209205021,0.0,0.0020964360587002098,0.0024375076971569374
0.0,0.0030936470007018073,0.0,0.00014229520880074792,0.0,0.0017152658662092624,0.0,0.001718213058419244,0.0021738083793763747
0.0,0.001328895741054526,0.0,3.155878188716219e-05,0.0,0.001326259946949602,0.0,0.0013280212483399733,0.0017602690822668254
0.0,0.08286277074500287,0.0,0.05411525866186759,0.01694915254237288,0.03629764065335753,0.016666666666666666,0.037037037037037035,0.0484910962065809
0.0,0.002361453837104027,0.0,8.79061327607212e-05,0.0,0.0015576323987538943,0.0,0.0015600624024961,0.0020165269063755157
0.0,0.002388747537445673,0.0,8.972566919939898e-05,0.0,0.0015600624024961001,0.0,0.0015625,0.0020215914813354625
0.0,0.004396591183403758,0.0,0.0002664764740462706,0.0,0.002136752136752137,0.0,0.0021413276231263384,0.0024833209056270844
0.0,0.009672295015237007,0.0,0.0010925955723612606,0.0,0.005128205128205128,0.0,0.005154639175257732,0.004601538045588739
0.0,0.0033512040588187055,0.0,0.00016411765938991916,0.0,0.0017699115044247787,0.0,0.0017730496453900709,0.0022292968386364177
0.0,0.0011793018767063761,0.0,2.5512473145424518e-05,0.0,0.0012903225806451615,0.0,0.0012919896640826874,0.0017171933857467675
0.0,0.020462256966588894,0.0,0.004211143966113916,0.006993006993006993,0.012534091568502293,0.006944444444444444,0.012605042016806723,0.008311554461894851
0.0,0.004862835360276747,0.0,0.0003190497014866589,0.0,0.0022675736961451248,0.0,0.0022727272727272726,0.002581713037197895
0.0,0.0010330465357348225,0.0,2.0153788598645368e-05,0.0,0.001256281407035176,0.0,0.0012578616352201257,0.0016822474600533034
1.0,0.9989327322349698,1.0,0.9999987399610298,1.0,0.9945945945945944,0.9945652173913043,1.0,0.993246752289089
0.0,0.006609649397254938,0.0,0.0005523276719639505,0.0,0.003125,0.0,0.003134796238244514,0.0032717536895122616
0.0,0.00408878406067764,0.0,0.0002340807614550788,0.0,0.0020080321285140565,0.0,0.002012072434607646,0.002409526090260801
0.0,0.020710508277808674,0.0,0.004303986639177437,0.006993006993006993,0.012534091568502293,0.006944444444444444,0.012605042016806723,0.008331784399736992
1.0,0.9922201878050002,1.0,0.9999563421669287,1.0,0.9924812030075189,0.9924242424242424,1.0,0.9906533814479832
0.0,0.019454257612249722,0.0,0.0038436413522738746,0.0,0.012295081967213115,0.0,0.012448132780082987,0.008201389766760072
1.0,0.9535195737522946,1.0,0.9988750260704071,1.0,0.9866666666666666,0.9864864864864865,1.0,0.9826653778319304
0.0,0.0033803126374245757,0.0,0.0001666700657001341,0.0,0.001773049645390071,0.0,0.0017761989342806395,0.0022392932586646794
0.0,0.011854061212136826,0.0,0.0015742764210871193,0.0,0.0072992700729927005,0.0,0.007352941176470588,0.005639125474330591
0.0,0.009694839248882316,0.0,0.0010971688043058636,0.0,0.005154639175257732,0.0,0.0051813471502590676,0.004610369627264
0.0,0.18259804582450756,0.0,0.22255054049290118,0.16,0.19117647058823528,0.15384615384615385,0.2,0.21980993810356797
0.0,0.006371188140020659,0.0,0.000517180296613164,0.0,0.0029411764705882353,0.0,0.0029498525073746312,0.003174839428389364
0.0,0.0044884939688102895,0.0,0.00027650741570163094,0.0,0.002159827213822894,0.0,0.0021645021645021645,0.002509623714293324
0.0,0.04510670271262754,0.0,0.017731959751149627,0.010638297872340425,0.01981230448383733,0.010526315789473684,0.02,0.019306138473571825
0.0,0.012473532181197237,0.0,0.0017252377276239315,0.0,0.007575757575757576,0.0,0.007633587786259542,0.005875640358366116
0.0,0.02316257279192069,0.0,0.00527016693703612,0.006993006993006993,0.012534091568502293,0.006944444444444444,0.012605042016806723,0.008659052544147441
0.0,0.026201423330066993,0.0,0.006589971599005519,0.006993006993006993,0.012534091568502293,0.006944444444444444,0.012605042016806723,0.009261028065513887
1.0,0.9983215560537526,1.0,0.9999971776519345,1.0,0.9943181818181818,0.9942857142857143,1.0,0.9928800468250251
0.0,0.07102519133331739,0.0,0.04077695571959778,0.01694915254237288,0.03278688524590164,0.016666666666666666,0.03333333333333333,0.035771309782163564
0.0,0.047770143357226826,0.0,0.01969531502337115,0.010638297872340425,0.02220663861617578,0.010526315789473684,0.02247191011235955,0.021068320272758987
0.0,0.03827928764426931,0.0,0.013137061994861287,0.010638297872340425,0.01930763498407967,0.010526315789473684,0.01948051948051948,0.015092804115897482
0.0,0.011425754173877064,0.0,0.0014735407164688233,0.0,0.006896551724137931,0.0,0.006944444444444444,0.0054273700154182265
0.0,0.029678872816123785,0.0,0.008263862276337854,0.006993006993006993,0.014384177404854658,0.006944444444444444,0.014492753623188406,0.010892681654234395
0.0,0.0005033724235016488,0.0,5.605122463843171e-06,0.0,0.001152073732718894,0.0,0.0011534025374855825,0.00156095543365857
0.0,0.011866929955245225,0.0,0.0015773492655589082,0.0,0.0072992700729927005,0.0,0.007352941176470588,0.005650490102769826
0.0,0.010654341109679548,0.0,0.0012996802670618515,0.0,0.006024096385542168,0.0,0.006060606060606061,0.004997801611454058
0.0,0.005611069066348153,0.0,0.00041205648907916465,0.0,0.0026109660574412533,0.0,0.002617801047120419,0.0028895089059170066
0.0,0.002792991828830903,0.0,0.00011857437314511413,0.0,0.0016501650165016502,0.0,0.001652892561983471,0.0021077135246828508
0.0,0.0007613728161121009,0.0,1.1706599743063566e-05,0.0,0.0011933174224343674,0.0,0.0011947431302270011,0.0016164954892781106
0.0,0.012631103615914532,0.0,0.001764624685128964,0.0,0.007575757575757576,0.0,0.007633587786259542,0.005991442595793934
0.0,0.001928756419506688,0.0,6.128344769790371e-05,0.0,0.0014347202295552368,0.0,0.0014367816091954023,0.0019304090451217472
0.0,0.0008615027976439372,0.0,1.4586512805594924e-05,0.0,0.0012121212121212121,0.0,0.0012135922330097086,0.0016422291949536433
0.0,0.06808472322634831,0.0,0.037730169235760946,0.01694915254237288,0.03278688524590164,0.016666666666666666,0.03333333333333333,0.03452950261391839
0.0,0.000834583195911435,0.0,1.3785032531934306e-05,0.0,0.0012091898428053206,0.0,0.0012106537530266344,0.0016352338303847129
1.0,0.9750989093340103,1.0,0.9996434948944822,1.0,0.9896907216494847,0.9895833333333334,1.0,0.986758401645507
0.0,0.014120695816959615,0.0,0.00215657280353898,0.0,0.008733624454148471,0.0,0.00881057268722467,0.006600018344316173
0.0,0.0031630316913843068,0.0,0.0001480387851465909,0.0,0.0017271157167530226,0.0,0.0017301038062283738,0.0021918853378300246
0.0,0.003500833730690559,0.0,0.0001774225411420177,0.0,0.0018083182640144667,0.0,0.0018115942028985507,0.0022703558221864764
1.0,0.7951270437836068,1.0,0.9786950885015353,1.0,0.9523809523809523,0.95,1.0,0.946865931036889
0.0,0.026082359144821814,0.0,0.006535735834846068,0.006993006993006993,0.012534091568502293,0.006944444444444444,0.012605042016806723,0.009231712664436656
0.0,0.22122158157728591,0.0,0.30502720598534466,0.1867169618584122,0.4413793103448276,0.15625,0.6666666666666666,0.3014515894187014
0.0,0.001773501482446656,0.0,5.2771575216057776e-05,0.0,0.0014184397163120566,0.0,0.0014204545454545455,0.0018735697143509166
0.0,0.031634540613124006,0.0,0.0092809288868547,0.006993006993006993,0.01623999097778279,0.006944444444444444,0.01639344262295082,0.011867154685129895
0.0,0.004083049680441932,0.0,0.00023349489154751488,0.0,0.0020080321285140565,0.0,0.002012072434607646,0.0024082461516443067
0.0,0.003586075343619031,0.0,0.0001852061303631293,0.0,0.0018484288354898338,0.0,0.001851851851851852,0.0022986389629592605
0.0,0.0011585835513908981,0.0,2.4719802906592447e-05,0.0,0.0012836970474967907,0.0,0.0012853470437017994,0.001709286666919482
0.0,0.03200960714743613,0.0,0.009482162139724679,0.006993006993006993,0.016642588847154003,0.006944444444444444,0.01680672268907563,0.011974743420592283
0.0,0.006073908025989017,0.0,0.0004748069379653666,0.0,0.002785515320334262,0.0,0.002793296089385475,0.0030545139428248035
0.0,0.0020067461468221658,0.0,6.576915282118049e-05,0.0,0.0014534883720930232,0.0,0.001455604075691412,0.0019459693215189266
0.0,0.0007846840993921407,0.0,1.235222461689512e-05,0.0,0.0011976047904191617,0.0,0.001199040767386091,0.0016216389074892093
0.0,0.004104124006135125,0.0,0.00023565120147920279,0.0,0.00202020202020202,0.0,0.0020242914979757085,0.002411692112740915
0.0,0.0036053732575462164,0.0,0.00018698872077070047,0.0,0.0018484288354898338,0.0,0.001851851851851852,0.002305302281136348
1.0,0.9890820176159222,1.0,0.9999197818935475,1.0,0.9919354838709676,0.991869918699187,1.0,0.9895862441331271
0.0,0.0053958828863883805,0.0,0.00038423209307253875,0.0,0.0025,0.0,0.002506265664160401,0.0027727356049047813
0.0,0.002791149421490904,0.0,0.00011843490876513095,0.0,0.0016501650165016502,0.0,0.001652892561983471,0.0021077135246828508
0.0,0.007593872952980622,0.0,0.0007081485559160961,0.0,0.003663003663003663,0.0,0.003676470588235294,0.003758989321917939
0.0,0.01576746272614903,0.0,0.0026306294474803824,0.0,0.010256410256410256,0.0,0.010362694300518135,0.007052429041228664
0.0,0.0479635363148152,0.0,0.0198415710892453,0.010638297872340425,0.02220663861617578,0.010526315789473684,0.02247191011235955,0.021166297376446992
1.0,0.6961690969509278,1.0,0.9473457649245766,1.0,0.9090909090909091,0.9,1.0,0.909056487257016
0.0,0.025216401231251483,0.0,0.006147450166139496,0.006993006993006993,0.012534091568502293,0.006944444444444444,0.012605042016806723,0.009055033648693908
1.0,0.9381472500637974,1.0,0.9980766027840227,1.0,0.9841269841269842,0.9838709677419355,1.0,0.9803389188022195
0.0,0.005785140329119489,0.0,0.0004351935135241429,0.0,0.002638522427440633,0.0,0.0026455026455026454,0.002958424548686124
0.0,0.0035347453536297064,0.0,0.00018050140692760507,0.0,0.0018115942028985507,0.0,0.0018148820326678765,0.0022771514300521205
0.0,0.001282085578279967,0.0,2.9606248602287686e-05,0.0,0.001310615989515072,0.0,0.0013123359580052493,0.0017440876088008774
1.0,0.9578940312224024,1.0,0.9990638726890576,1.0,0.9871794871794871,0.987012987012987,1.0,0.9836144899541808
1.0,0.654020646104352,1.0,0.9274229935723626,1.0,0.8888888888888888,0.875,1.0,0.8955488833625256
0.0,0.04468474395492823,0.0,0.01742965266937475,0.010638297872340425,0.019619991738950848,0.010526315789473684,0.019801980198019802,0.019173530190480723
0.0,0.05090062343021556,0.0,0.02212393708320866,0.010638297872340425,0.02494747899159664,0.010526315789473684,0.02531645569620253,0.022744157483526952
0.0,0.020008429578052867,0.0,0.004043799743997514,0.006993006993006993,0.012534091568502293,0.006944444444444444,0.012605042016806723,0.008285226162359717
0.0,0.013969314083438173,0.0,0.002115131486213417,0.0,0.008658008658008658,0.0,0.008733624454148471,0.0065445437755937445
0.0,0.010475582570682714,0.0,0.001260791160149246,0.0,0.005714285714285714,0.0,0.005747126436781609,0.004925826635370182
0.0,0.005927386780350449,0.0,0.0004545156594687109,0.0,0.0027100271002710023,0.0,0.002717391304347826,0.00299644871653966
0.0,0.016883852356109615,0.0,0.0029759872626527553,0.0,0.010869565217391306,0.0,0.01098901098901099,0.0073824180585135785
0.0,0.016044730040166984,0.0,0.0027146052468486263,0.0,0.010471204188481674,0.0,0.010582010582010581,0.007131974758756073
1.0,0.9987955324816885,1.0,0.999998437172701,1.0,0.9944444444444444,0.994413407821229,1.0,0.9931534606470054
0.0,0.001886707722406904,0.0,5.8922949963024526e-05,0.0,0.0014245014245014246,0.0,0.0014265335235378032,0.0019131688662204743
1.0,0.8947231777365108,1.0,0.9946295267961486,1.0,0.9782608695652175,0.9777777777777777,1.0,0.9728861075135873
0.0,0.028150895105336998,0.0,0.007507030484099173,0.006993006993006993,0.012826793746938047,0.006944444444444444,0.012903225806451613,0.009840412524280617
